Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;Temperatura;HR
23-05-2024 04:00;17,7;9;0;0;0;0,3;0;26,9;12,6;39,5;14,1;70
23-05-2024 05:00;13,4;13;0;0;0;0,2;0;25,4;12,1;37,5;13,2;73
23-05-2024 06:00;20,5;19;0;0;0;0,2;0;94,4;18,7;113,5;12,6;76
23-05-2024 07:00;31;21;0;0;0;0,5;0;117,6;20,4;138;14,3;72
23-05-2024 08:00;42,7;14;0;0;0;2;0;58;16,9;74,9;16,7;63
23-05-2024 09:00;41,8;14;0;0;0;0;0;24,5;16,7;41,2;20,1;52
23-05-2024 10:00;41,2;10;0;0;0;0;0,9;24,1;22,6;46,7;21,8;47
23-05-2024 11:00;36,7;13;0;0;0;13,6;0,5;17,9;16,1;33,9;23,1;41
23-05-2024 12:00;29,9;10;0;0;0;15,7;0,1;2,2;2;4,1;23,7;38
23-05-2024 13:00;25,1;5;0;0;0;15,7;0,2;4,5;3,2;7,8;23,6;39
23-05-2024 14:00;17,8;0;0;0;0;13,9;0,2;11,8;5,9;17,6;23,6;38
23-05-2024 15:00;14,8;1;0;0;0;12,8;0,3;9,6;5,1;14,7;21,6;44
23-05-2024 16:00;12,1;7;0;0;0;10,8;0,4;10,9;8,5;19,4;20,4;52
23-05-2024 17:00;22,3;7;0;0,6;0;6,5;0,6;13,6;15,3;28,8;17,7;70
23-05-2024 18:00;22,1;14;0;0;0;2,3;1,1;33,1;25,4;58,4;16,9;73
23-05-2024 19:00;21,8;18;0;0;0;1,3;1;26,1;25,7;51,7;16,1;76
23-05-2024 20:00;25,5;20;0;0;0;0,2;1,2;40,7;26,5;67,2;16,1;75
23-05-2024 21:00;27,8;23;0;0;0;0,8;0,8;23,4;21,5;44,8;16,1;68
23-05-2024 22:00;29,4;11;0;0;0;0,2;1;34,9;21,5;56,5;14,7;73
23-05-2024 23:00;41,5;18;0;0;0;0,3;1,2;43;21,4;64,5;14,5;76
23-05-2024 24:00;29,3;18;0;0;0;0,1;0,9;37,3;18,6;55,9;14,4;76
24-05-2024 01:00;35;8;0;0;0;0,1;0,5;24,8;16,9;41,7;14,3;76
24-05-2024 02:00;25;10;0;0;0;0,1;0,6;28,1;15,3;43,5;13,8;78
24-05-2024 03:00;23,2;13;0;0;0;1,9;0,3;11,7;10,9;22,6;14,2;73
24-05-2024 04:00;19,9;8;0;0;0;11;0,1;0,5;5,2;5,7;13,8;69
24-05-2024 05:00;18,5;4;0;0;0;4;0,2;3,7;9,8;13,5;12,6;77
24-05-2024 06:00;13,1;8;0;0;0;0,6;0,8;111,5;34,7;146,6;12,1;79
24-05-2024 07:00;29,6;29;0;0;0;0,9;1;61,8;18,4;80,2;14;74
24-05-2024 08:00;27,9;18;0;0;0;6,7;0,7;33,6;14,7;48,3;18,1;58
24-05-2024 09:00;27,7;11;0;0;0;10,5;0,7;20,1;17,5;37,6;20,8;47
24-05-2024 10:00;28,6;9;0;0;0;17,7;0,4;13,2;9,8;23;20,8;44
24-05-2024 11:00;20,8;5;0;0;0;21,9;0,2;5,1;4,4;9,6;22,3;41
24-05-2024 12:00;19;1;0;0;0;19,9;0,2;7,4;5,2;12,6;21,5;44
24-05-2024 13:00;14,7;6;0;0;0;21,3;0,2;5,5;4,1;9,6;22,5;41
24-05-2024 14:00;12,4;4;0;0;0;22,3;0,2;5,9;4,2;10,1;23,1;38
24-05-2024 15:00;9,2;0;0;0;0;21,3;0,2;5,9;4,5;10,4;23,9;37
24-05-2024 16:00;9,1;0;0;0;0;20,1;0,2;7,2;5,8;13;24,3;35
24-05-2024 17:00;0;30;0;0;0;21,7;0,6;8,3;22,6;30,8;20,9;55
24-05-2024 18:00;30;30;0;0;0;23,9;0,7;5,8;23,8;29,7;19,5;62
24-05-2024 19:00;32,1;30;0;0;0;14,7;0,9;9,6;28,1;37,8;17,6;67
24-05-2024 20:00;41,2;23;0;0;0;9,3;0,8;10,4;28,1;38,5;16,9;70
24-05-2024 21:00;44,8;20;0;0;0;6,9;0,7;9,9;27,2;37,1;16,4;72
24-05-2024 22:00;37,8;25;0;0;0;3,9;0,7;11;28,5;39,5;15,8;75
24-05-2024 23:00;35,9;28;0;0;0;1,3;0,8;14,8;30,7;45,5;15,6;76
24-05-2024 24:00;35,9;25;0;0;0;2,8;0,6;4,5;22,6;27;15,3;77
25-05-2024 01:00;44,7;22;0;0;0;0,1;0,7;17,5;24,5;42;15,3;77
25-05-2024 02:00;42,4;25;0;0;0;0,6;0,3;6,5;17,6;24,1;14,8;74
25-05-2024 03:00;41,6;15;0;0;0;0,9;0,3;7,7;15;22,7;14,7;72
25-05-2024 04:00;32,2;3;0;0;0;0,7;0,4;13,1;14,7;27,8;14,6;72
25-05-2024 05:00;23,5;4;0;0;0;0,6;0,3;21,8;14,9;36,7;13,9;75
25-05-2024 06:00;23,9;14;0;0;0;0,3;0,5;39,8;16,7;56,6;13,6;77
25-05-2024 07:00;29,1;19;0;0;0;0,5;1;59,1;19,1;78,2;14,4;75
25-05-2024 08:00;30,8;22;0;0;0;0,7;0,8;43,5;17,8;61,3;15;71
25-05-2024 09:00;25,5;13;0;0;0;1;0,8;35,6;18,6;54,3;15,5;69
25-05-2024 10:00;30;11;0;0,1;0;0,8;1,2;55,4;20,7;76,1;15,5;71
25-05-2024 11:00;32,9;17;0;0,2;0;2,2;0,9;49,3;20;69,2;15,7;72
25-05-2024 12:00;26,1;24;0;0;0;7,5;0,5;17,7;12,9;30,4;17,3;64
25-05-2024 13:00;31,6;7;0;0;0;5,5;0,8;23,8;21,7;45,5;17,2;63
25-05-2024 14:00;29;13;0;0;0;11,5;0,3;6,9;7,5;14,4;16,7;62
25-05-2024 15:00;20,8;7;0;0;0;8,8;0,5;14,7;12,3;27,1;16,8;62
25-05-2024 16:00;19,5;2;0;0;0;11,2;0,3;12,2;8,2;20,3;16,4;61
25-05-2024 17:00;21,4;2;0;0;0;11,1;0,4;11,3;10,6;22;17;57
25-05-2024 18:00;20,5;3;0;0;0;3,8;0,7;15,3;23,4;38,7;16,4;59
25-05-2024 19:00;18,3;11;0;0;0;5,8;0,4;11,9;14,1;26,1;15,6;62
25-05-2024 20:00;13;6;0;0;0;4,6;0,4;13,1;13,4;26,5;15,2;62
25-05-2024 21:00;12,4;5;0;0;0;2,7;0,5;14,6;16,5;31;15,1;60
25-05-2024 22:00;9,4;5;0;0;0;7,5;0,3;5,4;11,1;16,5;14,9;60
25-05-2024 23:00;13;9;0;0;0;9,9;0,2;2,9;8,4;11,3;14,7;61
25-05-2024 24:00;9,3;6;0;0;0;9,8;0,1;1,9;8,2;10,1;14,4;62
26-05-2024 01:00;11,2;1;0;0;0;10;0,2;1,8;6,7;8,5;14,2;64
26-05-2024 02:00;7,9;1;0;0;0;11,2;0,1;0,8;4,3;5,1;13,9;67
26-05-2024 03:00;5,9;4;0;0;0;7,8;0,2;0,5;6,6;7,1;13,3;70
26-05-2024 04:00;7;7;0;0;0;6,1;0,2;0,9;8,3;9,2;13,8;68
26-05-2024 05:00;9;9;0;0;0;8,6;0,1;0,6;5,9;6,4;14;67
26-05-2024 06:00;6;6;0;0;0;9,5;0,2;1,1;4,7;5,8;13,7;68
26-05-2024 07:00;3,7;0;0;0;0;6,8;0,3;4,8;7,4;12,2;14;68
26-05-2024 08:00;5,2;0;0;0;0;10,5;0,3;7,1;6,5;13,6;16,8;59
26-05-2024 09:00;9,9;1;0;0;0;15,7;0,1;2,8;1,8;4,6;19,2;51
26-05-2024 10:00;8,9;2;0;0;0;17,3;0,1;2,9;1,1;4;20,5;47
26-05-2024 11:00;7,3;3;0;0;0;18;0,1;2;0,9;2,9;22,3;43
26-05-2024 12:00;5,5;4;0;0;0;17,1;0,1;3,6;1,9;5,5;21,7;44
26-05-2024 13:00;5,7;2;0;0;0;17;0,1;3,5;1,4;4,9;22,9;42
26-05-2024 14:00;5;0;0;0;0;16,4;0,2;3,5;1,9;5,4;22;43
26-05-2024 15:00;4,8;2;0;0;0;15,4;0,1;1,7;1,9;3,6;21;47
26-05-2024 16:00;6;4;0;0,3;0;15;0,1;2;2;4;19,9;53
26-05-2024 17:00;8,4;2;0;0,3;0;12,2;0,2;3,5;3,8;7,3;16,4;68
26-05-2024 18:00;8,1;1;0;0;0;9,4;0,3;4,7;6,1;10,8;16,5;65
26-05-2024 19:00;6,4;3;0;0;0;7,8;0,3;3,2;7,8;11;15,8;63
26-05-2024 20:00;7,4;4;0;0;0;4,8;0,5;9,5;11,1;20,6;14,9;66
26-05-2024 21:00;7;7;0;0;0;5,5;0,4;9,8;12,1;21,9;14,9;64
26-05-2024 22:00;5;5;0;0;0;9,2;0,3;2,9;7,8;10,6;15,2;63
26-05-2024 23:00;6,4;4;0;0;0;10,8;0,2;2,2;5,3;7,5;14,6;70
26-05-2024 24:00;6,4;3;0;0,2;0;6,2;0,2;1,1;9,2;10,4;13;80
27-05-2024 01:00;8;3;0;0;0;0,9;0,3;5,9;14,3;20,2;12,4;82
27-05-2024 02:00;7,1;3;0;0;0;0,6;0,4;6,3;15,1;21,4;12,4;82
27-05-2024 03:00;8,2;3;0;0;0;10,6;0,2;0,8;3,2;4;13,2;72
27-05-2024 04:00;7;2;0;0;0;11,5;0,1;0,8;2,5;3,3;13,4;69
27-05-2024 05:00;6;3;0;0;0;3,9;0,2;3,8;10,5;14,3;13,6;70
27-05-2024 06:00;5,6;3;0;0;0;4,9;0,4;15,1;10,8;25,9;14;67
27-05-2024 07:00;0;13;0;0;0;3,1;0,7;29,2;14,7;43,9;14,6;66
27-05-2024 08:00;14;14;0;0;0;5,2;0,8;27,4;13,8;41,2;15,9;62
27-05-2024 09:00;13,7;7;0;0;0;0;0,7;21,5;14,3;35,8;17,6;56
27-05-2024 10:00;17,9;3;0;0;0;0;0,3;7,7;7;14,7;19,2;53
27-05-2024 11:00;13;4;0;0;0;0;0,3;5,7;6;11,7;18;57
27-05-2024 12:00;9,6;9;0;0;0;14;0,2;5,3;4,5;9,8;20,2;51
27-05-2024 13:00;7,5;5;0;0;0;15,8;0,2;4,5;5,5;9,9;20,9;49
27-05-2024 14:00;6,6;3;0;0;0;13,8;0,3;5,6;6,6;12,2;21,1;49
27-05-2024 15:00;6;6;0;0;0;13,5;0,2;5,8;4,4;10,2;21,7;46
27-05-2024 16:00;5,5;4;0;0;0;11,8;0,3;7,8;6;13,7;20,5;49
27-05-2024 17:00;9,1;8;0;0;0;11,6;0,3;8,5;6,2;14,7;19,1;53
27-05-2024 18:00;9,2;6;0;0;0;9,4;0,4;8,7;7,7;16,4;18,2;57
27-05-2024 19:00;12,8;2;0;0;0;6,1;0,5;11,7;10,2;21,9;16,9;61
27-05-2024 20:00;9,3;0;0;0;0;6,8;0,3;6,2;9,4;15,6;16;65
27-05-2024 21:00;14,3;6;0;0;0;8,7;0,2;4,9;6,3;11,3;15,7;66
27-05-2024 22:00;15,7;6;0;0;0;5,3;0,3;4,7;8,6;13,3;15;71
27-05-2024 23:00;11,1;3;0;0;0;4,6;0,3;3,8;9,9;13,8;15,3;67
27-05-2024 24:00;8,1;3;0;0;0;0,6;0,5;8,4;16,4;24,7;14,5;72
28-05-2024 01:00;9;9;0;0;0;0,7;0,5;5,9;16,6;22,5;14,2;71
28-05-2024 02:00;8,3;7;0;0;0;2,7;0,4;8;12;20;14,4;73
28-05-2024 03:00;7;7;0;0;0;6,2;0,2;1;6,4;7,4;14,2;72
28-05-2024 04:00;11,5;6;0;0;0;4,4;0,3;1,8;10,1;11,8;13,2;73
28-05-2024 05:00;8,9;4;0;0;0;0,5;0,5;36,7;15,6;52,4;13,1;76
28-05-2024 06:00;11;11;0;0;0;0,4;0,7;61,7;17,1;78,4;12,8;79
28-05-2024 07:00;24,4;16;0;0;0;1;0,9;41,7;16,1;57,8;13,5;77
28-05-2024 08:00;27,2;19;0;0;0;4,4;1;29,4;15,3;44,6;16,4;68
28-05-2024 09:00;32;15;0;0;0;6,7;0;27,3;17,6;44,9;20,3;53
28-05-2024 10:00;23,1;9;0;0;0;0;0,8;21,9;22,4;44,3;19,8;53
28-05-2024 11:00;27;10;0;0;0;14,1;0,7;0;0;0;21,8;45
28-05-2024 12:00;30,2;15;0;0;0;16,5;0,2;3,7;2,6;6,3;23,8;37
28-05-2024 13:00;21,5;6;0;0;0;14,1;0,3;4,2;4;8,2;21,9;43
28-05-2024 14:00;18,8;1;0;0;0;14,3;0,5;8,3;11,4;19,8;21,1;50
28-05-2024 15:00;17,3;11;0;0;0;14,5;0,6;13,7;17,5;31,2;20,3;54
28-05-2024 16:00;18,8;13;0;7,9;0;10;0,7;13,3;24,3;37,5;18,3;65
28-05-2024 17:00;45,5;21;0;0;0;3;1,2;37,1;26,8;63,9;15,3;81
28-05-2024 18:00;37,4;16;0;0;0;4,3;0,8;19,2;16,9;36;16,1;72
28-05-2024 19:00;25,8;5;0;0;0;2,1;0,9;19,6;17,3;37;15,2;74
28-05-2024 20:00;18;8;0;0;0;4,3;0,7;17,1;13,6;30,7;16;67
28-05-2024 21:00;15,8;7;0;0,4;0;6,6;0,4;4;9,3;13,3;15,8;67
28-05-2024 22:00;13,9;5;0;1;0;1,9;0,5;8;13,9;21,9;14;79
28-05-2024 23:00;11;11;0;2,2;0;0;0,8;17,5;17,1;34,5;13,8;83
28-05-2024 24:00;9;9;0;2,1;0;0;0,8;23,9;17,5;41,4;13,8;84
29-05-2024 01:00;14;14;0;0,5;0;2,1;0,4;8;12,5;20,6;13,5;84
29-05-2024 02:00;8;8;0;0;0;6,4;0,3;1,4;6,5;7,9;13,1;82
29-05-2024 03:00;13,2;4;0;0;0;10,6;0,2;0,5;2,8;3,3;13,6;77
29-05-2024 04:00;10,2;7;0;0;0;8;0,2;1;4,5;5,5;13,6;76
29-05-2024 05:00;7,4;5;0;0;0;1,2;0,5;15,3;13,5;28,6;13,1;79
29-05-2024 06:00;24,1;0;0;0;0;0,1;1;112,5;25,1;136,9;13,2;80
29-05-2024 07:00;17,5;0;0;0;0;0,5;1;48;18,1;66;14;77
29-05-2024 08:00;18;18;0;0;0;2,7;1,4;54,7;20,3;74,9;17,1;68
29-05-2024 09:00;19;14;0;0;0;4,4;1;30,9;19,8;50,8;18;62
29-05-2024 10:00;22,6;14;0;0;0;6,3;0,8;21,8;18,5;40,3;18,4;61
29-05-2024 11:00;20,4;7;0;0,8;0;10,9;0,8;19,4;17,2;36,6;18,8;65
29-05-2024 12:00;30,9;17;0;0;0;12,9;0,4;6,4;7;13,4;19,7;60
29-05-2024 13:00;22,6;0;0;0;0;13,7;0,4;6,4;6,9;13,3;21,2;53
29-05-2024 14:00;16,6;0;0;0;0;13,4;0,3;4,7;4,2;8,9;22,5;47
29-05-2024 15:00;11,9;0;0;0;0;11,7;0,3;6,2;5,1;11,3;19,7;54
29-05-2024 16:00;10,5;6;0;0,2;0;7,8;0,5;14;8,7;22,7;19,2;58
29-05-2024 17:00;8,1;6;0;1;0;2,5;0,8;23,7;17,3;40,9;16,3;73
29-05-2024 18:00;0;12;0;0,1;0;1,4;1;26,6;18,6;45,3;15,7;75
29-05-2024 19:00;13;13;0;0;0;4,3;0,7;11,8;14;25,7;15,5;67
29-05-2024 20:00;8,4;8;0;0;0;1,4;0,8;17,1;15,8;32,9;15,5;66
29-05-2024 21:00;7,1;7;0;0;0;0,3;0,8;22,6;16,6;39,2;14,8;72
29-05-2024 22:00;14,6;5;0;0,6;0;0;0,7;19;14,6;33,6;14,3;77
29-05-2024 23:00;18,5;8;0;0,3;0;0,8;0,4;6,4;12,4;18,8;13,6;81
29-05-2024 24:00;14,2;5;0;0;0;3,3;0,3;3;9,4;12,4;13,6;80
30-05-2024 01:00;10,3;8;0;0;0;1,1;0,2;5,6;12,4;18;13,6;79
30-05-2024 02:00;10;10;0;0;0;3,2;0,1;1,3;8,7;10;13,7;77
30-05-2024 03:00;8;8;0;0;0;0,9;0,2;3,6;11;14,6;13,4;78
30-05-2024 04:00;11,1;10;0;0;0;0,6;0,1;4,8;11,1;15,8;13,1;78
30-05-2024 05:00;9;8;0;0;0;1,2;0,2;9,5;9,5;19;13,4;78
30-05-2024 06:00;13,4;12;0;0;0;0;0,5;37,6;13,8;51,3;13,6;77
30-05-2024 07:00;15;15;0;0;0;0,4;1;66,9;16,1;82,9;13,9;76
30-05-2024 08:00;0;23;0;0;0;2,1;0,9;43,4;14,6;57,9;15,7;69
30-05-2024 09:00;16,6;12;0;0;0;5,4;0,6;17,6;10,8;28,4;18;60
30-05-2024 10:00;12,7;8;0;0;0;6,4;0,6;18,8;14,9;33,7;18,8;57
30-05-2024 11:00;20,1;8;0;0;0;10,3;0,6;15,5;14;29,5;21,1;51
30-05-2024 12:00;19,5;6;0;0;0;10,5;0,4;11,8;10,3;22,2;20,7;52
30-05-2024 13:00;18,1;2;0;0;0;10,7;0,3;9,3;7;16,3;21,5;50
30-05-2024 14:00;15;5;0;0;0;13,3;0,1;2,7;2,2;4,9;24;42
30-05-2024 15:00;15,6;0;0;0;0;13,2;0,4;8;10,4;18,4;21,6;51
30-05-2024 16:00;12;9;0;0;0;9,2;0,6;17,7;20,6;38,3;18,3;65
30-05-2024 17:00;18;18;0;0;0;3,6;0,5;16,2;15,5;31,8;15,9;71
30-05-2024 18:00;13;13;0;0;0;1,4;0,7;23;14,9;38;15,1;74
30-05-2024 19:00;22,2;11;0;0,1;0;0,3;0,9;26,8;15,7;42,6;14,2;78
30-05-2024 20:00;16,7;11;0;0;0;0,1;1,1;32,3;16;48,2;14,2;78
30-05-2024 21:00;22,6;20;0;0,3;0;0;1,1;32,9;19,3;52,3;14,5;77
30-05-2024 22:00;19,1;14;0;0,1;0;0;1,4;53,5;21,8;75,3;14,4;80
30-05-2024 23:00;23,1;23,1;0;0,2;0;0;1,1;47,4;18,9;66,3;14,1;81
30-05-2024 24:00;17,3;12;0;0,1;0;0;0,7;36,7;16,6;53,4;13,9;81
31-05-2024 01:00;20,1;14;0;0;0;0,4;0,7;39,5;15,8;55,2;14,1;80
31-05-2024 02:00;15,2;15;0;0;0;0,1;0,7;40,1;13,9;54;14,1;79
31-05-2024 03:00;26,1;10;0;0;0;0,1;0,5;22,9;12,2;35,1;13,8;80
31-05-2024 04:00;23;6;0;0;0;0;0,5;33,9;10,8;44,7;13,5;81
31-05-2024 05:00;16,2;13;0;0;0;0,6;0,6;59;11,6;70,5;13,3;81
31-05-2024 06:00;17,7;16;0;0;0;1,1;0,9;108,6;30,1;138,8;14;73
31-05-2024 07:00;24,1;23;0;0;0;0,4;2,1;130,6;20,9;151,5;14,3;76
31-05-2024 08:00;36,9;33;0;0,3;0;0,6;1,8;98,9;21,6;120,6;14,4;76
31-05-2024 09:00;48,9;37;0;0;0;1,4;1,4;63,4;21;84,4;15,3;76
31-05-2024 10:00;38,8;24;0;0;0;5,5;0,8;26,4;17,4;43,7;18,6;61
31-05-2024 11:00;40;13;0;0;0;8,3;0,4;8,8;6,2;15;20,3;51
31-05-2024 12:00;30,2;9;0;0;0;9,6;0,3;7,5;4,5;12;21,6;46
31-05-2024 13:00;22,3;4;0;0;0;10,4;0,3;6,5;3,9;10,3;22,2;44
31-05-2024 14:00;17;0;0;0;0;11,6;0,2;5,4;2,7;8,1;23,1;41
31-05-2024 15:00;12,7;3;0;0;0;11,2;0,2;5,3;3,3;8,6;22,1;43
31-05-2024 16:00;9,1;3;0;0;0;10,8;0,3;6,4;4,7;11,1;21,6;44
31-05-2024 17:00;13,9;0;0;0;0;9,6;0,3;7,7;5,4;13,2;19,8;49
31-05-2024 18:00;17,2;6;0;0;0;8;0,3;8,2;6,8;15,1;18,1;55
31-05-2024 19:00;12,4;8;0;0;0;4,5;0,5;9,2;9,3;18,4;16,7;60
31-05-2024 20:00;8,6;8;0;0;0;3,2;0,5;13,1;10,7;23,8;16,2;61
31-05-2024 21:00;10;8;0;0;0;3,7;0,4;7,2;9,8;17,1;15,8;60
31-05-2024 22:00;11,3;2;0;0;0;2,5;0,4;7,7;9,9;17,6;15,4;64
31-05-2024 23:00;8,6;2;0;0;0;1,3;0,5;11,7;10,6;22,3;15;66
31-05-2024 24:00;6,1;6;0;0;0;0;0,8;35,3;13,8;49;15,5;66
01-06-2024 01:00;11,6;8;0;0;0;0,1;0,6;29,2;13,1;42,4;14,8;69
01-06-2024 02:00;22,7;9;0;0;0;0;0,4;18,2;11,8;30;14,1;71
01-06-2024 03:00;21,7;9;0;0;0;0,2;0,4;16,8;10,9;27,7;14;72
01-06-2024 04:00;15,7;10;0;0;0;2,1;0,2;3,6;7,9;11,5;13,8;69
01-06-2024 05:00;20,8;6;0;0;0;0,7;0,3;7,9;10;17,9;13,5;70
01-06-2024 06:00;15,3;2;0;0;0;0,9;0,4;16,1;10,6;26,7;13,4;70
01-06-2024 07:00;11,9;2;0;0;0;1,8;0,6;25,7;11;36,7;14,1;68
01-06-2024 08:00;10,1;6;0;0;0;4,3;0,6;17,8;10,4;28,1;16,1;60
01-06-2024 09:00;16,5;11;0;0;0;8,5;0,3;9,5;5,5;15,1;19;52
01-06-2024 10:00;12;6;0;0;0;9,5;0,3;7,9;5,5;13,4;20,6;47
01-06-2024 11:00;11,4;1;0;0;0;11,4;0,3;6,6;3,7;10,3;21,6;45
01-06-2024 12:00;8,4;3;0;0;0;11,9;0,2;4,7;2,3;7;21,8;45
01-06-2024 13:00;7,2;2;0;0;0;11,3;0,3;6,3;2,6;8,9;21,6;45
01-06-2024 14:00;13,8;0;0;0;0;10,5;0,3;9,3;2,9;12,2;22;44
01-06-2024 15:00;10,4;2;0;0;0;11;0,2;4,4;2,3;6,7;21;46
01-06-2024 16:00;8,1;3;0;0;0;10,8;0,2;4,9;2,4;7,2;21,9;44
01-06-2024 17:00;20,6;1;0;0;0;9,1;0,3;6;4,1;10,2;20,1;49
01-06-2024 18:00;14,7;3;0;0;0;7,4;0,3;5,4;5,8;11,2;19,2;50
01-06-2024 19:00;10,2;3;0;0;0;6;0,3;3,8;6,8;10,6;16,6;57
01-06-2024 20:00;7,1;2;0;0;0;6,6;0,3;3,6;5,8;9,4;15,8;59
01-06-2024 21:00;5,3;1;0;0;0;2,4;0,4;5,5;9,6;15,1;14,5;65
01-06-2024 22:00;4;3;0;0;0;0,5;0,7;15,7;11,7;27,3;13,9;68
01-06-2024 23:00;11,3;4;0;0;0;0;0,7;23;12,5;35,5;14;70
01-06-2024 24:00;12,1;10;0;0;0;0,2;0,5;20,1;11;31,1;13,5;73
02-06-2024 01:00;9,3;9;0;0;0;0,2;0,5;25,9;10,1;36;13,8;72
02-06-2024 02:00;16,3;7;0;0;0;0,1;0,5;26,2;10;36,2;13,8;72
02-06-2024 03:00;12,3;9;0;0;0;0,1;0,4;13,1;9,3;22,4;13,5;74
02-06-2024 04:00;18,7;4;0;0;0;0,1;0,4;16;9,4;25,4;13,3;75
02-06-2024 05:00;21,2;10;0;0;0;0,2;0,3;9,3;8,5;17,7;13,4;74
02-06-2024 06:00;15,5;8;0;0;0;2,2;0,3;7;7,1;14,1;13,4;75
02-06-2024 07:00;13,4;7;0;0;0;4,8;0,3;4,9;3,9;8,9;14,5;69
02-06-2024 08:00;10,3;5;0;0;0;7,7;0,2;4,1;2,5;6,6;18,3;55
02-06-2024 09:00;7,7;4;0;0;0;9,6;0,2;3,5;1,4;4,9;19,9;52
02-06-2024 10:00;8;2;0;0;0;10,8;0,2;3,5;1,5;5;20,9;51
02-06-2024 11:00;6,6;1;0;0;0;11,7;0,2;4;1,8;5,8;21,6;47
02-06-2024 12:00;5,9;3;0;0;0;12,1;0,2;2,5;1;3,5;23;43
02-06-2024 13:00;4,6;0;0;0;0;12;0,2;2,6;1;3,7;22,6;44
02-06-2024 14:00;4;0;0;0;0;11,7;0,2;2,7;1;3,6;24,1;40
02-06-2024 15:00;4,2;0;0;0;0;11,8;0,1;2,2;0,8;3;24;40
02-06-2024 16:00;3,8;1;0;0;0;11;0,2;1,9;0,9;2,9;22,3;44
02-06-2024 17:00;5,1;3;0;0;0;10,6;0,2;2;1,6;3,5;21,7;46
02-06-2024 18:00;7,7;4;0;0;0;9;0,2;2,2;3,2;5,4;19,6;50
02-06-2024 19:00;6,6;4;0;0;0;7;0,2;1,7;4,7;6,4;18;55
02-06-2024 20:00;7;7;0;0;0;3,7;0,4;5,6;9,8;15,4;17;62
02-06-2024 21:00;6;6;0;0;0;5,9;0,3;2,7;6,2;8,9;17,1;59
02-06-2024 22:00;4,9;3;0;0;0;1;0,5;9,3;13,5;22,8;16,3;67
02-06-2024 23:00;8;8;0;0;0;1,4;0,4;7,8;10,4;18,2;16,3;64
02-06-2024 24:00;8;8;0;0;0;0,4;0,5;11,6;10,1;21,7;16;67
03-06-2024 01:00;8;8;0;0;0;0,1;0,4;9,2;10,7;19,8;15,4;68
03-06-2024 02:00;7;7;0;0;0;0,2;0,4;13,2;10,2;23,4;15,4;69
03-06-2024 03:00;7,6;4;0;0;0;0,2;0,4;11,1;11,9;23,1;14,7;72
03-06-2024 04:00;10,2;9;0;0;0;0,1;0,3;18,8;10,2;29;14,6;73
03-06-2024 05:00;16;16;0;0;0;0,3;0,3;15,5;8,9;24,4;14,4;75
03-06-2024 06:00;10;10;0;0;0;0,2;0,3;17,2;8,7;25,9;13,9;76
03-06-2024 07:00;11;11;0;0;0;2;0,4;10,3;6,9;17,2;14,7;71
03-06-2024 08:00;19,2;7;0;0;0;3,1;0,5;21,5;10,8;32,4;17,5;63
03-06-2024 09:00;14,7;14,7;0;0;0;5,5;0,4;12;10,8;22,9;17,7;59
03-06-2024 10:00;10,8;9;0;0;0;11,1;0,4;8,8;8;16,8;21,7;48
03-06-2024 11:00;21,4;12;0;0;0;10,3;0,2;2,2;0,9;3;21,4;48
03-06-2024 12:00;15,6;7;0;0;0;11;0,2;2,7;1,2;3,9;22,7;44
03-06-2024 13:00;13;2;0;0;0;10,8;0,2;3,3;1,7;4,9;24;40
03-06-2024 14:00;10,1;0;0;0;0;10,3;0,2;2,8;1,6;4,3;22;44
03-06-2024 15:00;8,4;0;0;0;0;10,7;0,2;3,5;2,3;5,8;21,8;45
03-06-2024 16:00;7,1;1;0;0;0;11,7;0,2;2,9;1,9;4,8;22,8;42
03-06-2024 17:00;16,4;2;0;0;0;10,9;0,2;2,5;2,4;4,9;21,4;44
03-06-2024 18:00;12,5;0;0;0;0;8,5;0,3;3,7;4,4;8,1;18,5;53
03-06-2024 19:00;8,7;2;0;0;0;8,9;0,2;1,6;2,5;4,1;16,6;60
03-06-2024 20:00;6;3;0;0;0;7;0,2;1,6;3,2;4,8;16;62
03-06-2024 21:00;4,3;2;0;0;0;7,1;0,2;1,8;2,8;4,6;16,1;61
03-06-2024 22:00;4,1;4;0;0;0;5,9;0,2;2,6;3,8;6,4;16;60
03-06-2024 23:00;3,3;3;0;0;0;6,3;0,2;1,8;3;4,8;15,8;62
03-06-2024 24:00;5;5;0;2,3;0;3,2;0,3;2,1;5,3;7,4;13,7;76
04-06-2024 01:00;5;5;0;3,3;0;0,8;0,3;2;8,3;10,2;12,9;83
04-06-2024 02:00;6;6;0;1,1;0;1;0,2;1,6;7,5;9,2;13;83
04-06-2024 03:00;5;5;0;7,1;0;1,5;0,2;2,3;6,1;8,5;12,9;84
04-06-2024 04:00;3,2;1;0;2,2;0;2,1;0,2;1,1;4,8;5,9;12,7;85
04-06-2024 05:00;6,2;4;0;0,5;0;0,7;0,2;9,6;7,4;17;12,8;85
04-06-2024 06:00;5,8;3;0;0,3;0;0,2;0,7;0;0;0;12,7;85
04-06-2024 07:00;5,6;0;0;0;0;0,3;1;57;13,6;70,7;13,6;84
04-06-2024 08:00;11,7;0;0;0;0;2,5;1;34,9;12,9;47,8;15,8;75
